batch_id,grade,id,dimension,band,difficulty_rank,template_family,question_text,option_A,option_B,option_C,option_D,correct_answer,explanation_step_1,explanation_step_2,explanation_step_3,final_answer,time_target_sec,solution_type,solution_data,explanation
ADAPT_G6-8_BANK_400,8,G8_Q372,DI,B1,8,max_min,"Values are: 23, 6, 17, 8. Which is the greatest?",23,6,17,8,A,Step 1: Compare all the numbers.,Step 2: The greatest value is 23.,,23,75,arithmetic,operation=max;operands=23|6|17|8;result=23,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 23."
ADAPT_G6-8_BANK_400,8,G8_Q373,DI,B1,7,sum_two,"A chart shows: Jan=7, Feb=12, Mar=14. What is Jan + Mar?",20,21,22,24,B,Step 1: Add Jan and Mar values.,Step 2: 7 + 14 = 21.,,21,75,arithmetic,operation=addition;operands=7|14;result=21,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 21."
ADAPT_G6-8_BANK_400,8,G8_Q374,DI,B1,8,max_min,"Values are: 15, 13, 16, 16. Which is the greatest?",15,13,16,16,C,Step 1: Compare all the numbers.,Step 2: The greatest value is 16.,,16,75,arithmetic,operation=max;operands=15|13|16|16;result=16,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 16."
ADAPT_G6-8_BANK_400,8,G8_Q375,DI,B1,7,max_min,"Values are: 30, 13, 16, 5. Which is the greatest?",30,13,16,5,A,Step 1: Compare all the numbers.,Step 2: The greatest value is 30.,,30,75,arithmetic,operation=max;operands=30|13|16|5;result=30,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 30."
ADAPT_G6-8_BANK_400,8,G8_Q376,DI,B1,7,sum_two,"A chart shows: Jan=17, Feb=25, Mar=12. What is Jan + Mar?",29,30,32,28,A,Step 1: Add Jan and Mar values.,Step 2: 17 + 12 = 29.,,29,75,arithmetic,operation=addition;operands=17|12;result=29,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 29."
ADAPT_G6-8_BANK_400,8,G8_Q377,DI,B2,9,two_step_table,"Table: Red=24, Blue=12, Green=22. What is (Red + Blue) ? Green?",17,14,15,13,B,Step 1: Red + Blue = 24 + 12 = 36.,Step 2: (Red + Blue) ? Green = 36 ? 22 = 14.,,14,90,arithmetic,operation=(a+b)-c;values=Red:24|Blue:12|Green:22;result=14,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 14."
ADAPT_G6-8_BANK_400,8,G8_Q378,DI,B2,9,two_step_table,"Table: Red=23, Blue=22, Green=12. What is (Red + Blue) ? Green?",32,34,36,33,D,Step 1: Red + Blue = 23 + 22 = 45.,Step 2: (Red + Blue) ? Green = 45 ? 12 = 33.,,33,90,arithmetic,operation=(a+b)-c;values=Red:23|Blue:22|Green:12;result=33,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 33."
ADAPT_G6-8_BANK_400,8,G8_Q379,AA,A1,3,exact_match,Which option matches exactly: 2A2X?,2A2X,2C2X,X2A2,2A2W,A,Step 1: Look for the exact same characters in the same order.,Step 2: Only option A matches exactly.,,2A2X,45,mismatch_detection,target=2A2X;result=2A2X,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 2A2X."
ADAPT_G6-8_BANK_400,8,G8_Q380,AA,A1,3,exact_match,Which option matches exactly: 6A1W?,6A1W,6D1W,W1A6,6A1W,A,Step 1: Look for the exact same characters in the same order.,Step 2: Only option A matches exactly.,,6A1W,45,mismatch_detection,target=6A1W;result=6A1W,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 6A1W."
ADAPT_G6-8_BANK_400,8,G8_Q381,AA,A1,3,exact_match,Which option matches exactly: 1C9X?,1C9X,1A9X,X9C1,1C9Z,A,Step 1: Look for the exact same characters in the same order.,Step 2: Only option A matches exactly.,,1C9X,45,mismatch_detection,target=1C9X;result=1C9X,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 1C9X."
ADAPT_G6-8_BANK_400,8,G8_Q382,AA,A1,3,exact_match,Which option matches exactly: 3C7X?,3C7X,3B7X,X7C3,3C7X,A,Step 1: Look for the exact same characters in the same order.,Step 2: Only option A matches exactly.,,3C7X,45,mismatch_detection,target=3C7X;result=3C7X,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 3C7X."
ADAPT_G6-8_BANK_400,8,G8_Q383,AA,A1,3,exact_match,Which option matches exactly: 5C7Z?,5C7Z,5C7Z,Z7C5,5C7Z,A,Step 1: Look for the exact same characters in the same order.,Step 2: Only option A matches exactly.,,5C7Z,45,mismatch_detection,target=5C7Z;result=5C7Z,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 5C7Z."
ADAPT_G6-8_BANK_400,8,G8_Q384,AA,A1,3,exact_match,Which option matches exactly: 9D9Z?,9D9Z,9C9Z,Z9D9,9D9Y,A,Step 1: Look for the exact same characters in the same order.,Step 2: Only option A matches exactly.,,9D9Z,45,mismatch_detection,target=9D9Z;result=9D9Z,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 9D9Z."
ADAPT_G6-8_BANK_400,8,G8_Q385,AA,A2,5,instr_2step,Start with 10. Add 4. Then multiply by 4. What is the result?,54,56,58,61,B,Step 1: 10 + 4 = 14.,Step 2: 14 × 4 = 56.,,56,60,instruction_check,input=10;rules=+4|×4;result=56,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 56."
ADAPT_G6-8_BANK_400,8,G8_Q386,AA,A2,6,instr_2step,Start with 3. Add 6. Then multiply by 3. What is the result?,27,32,29,25,A,Step 1: 3 + 6 = 9.,Step 2: 9 × 3 = 27.,,27,60,instruction_check,input=3;rules=+6|×3;result=27,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 27."
ADAPT_G6-8_BANK_400,8,G8_Q387,AA,A2,5,instr_2step,Start with 3. Add 6. Then multiply by 4. What is the result?,36,34,41,38,A,Step 1: 3 + 6 = 9.,Step 2: 9 × 4 = 36.,,36,60,instruction_check,input=3;rules=+6|×4;result=36,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 36."
ADAPT_G6-8_BANK_400,8,G8_Q388,AA,A2,5,instr_2step,Start with 5. Add 5. Then multiply by 5. What is the result?,48,50,55,52,B,Step 1: 5 + 5 = 10.,Step 2: 10 × 5 = 50.,,50,60,instruction_check,input=5;rules=+5|×5;result=50,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 50."
ADAPT_G6-8_BANK_400,8,G8_Q389,AA,A2,6,pattern_break,"A list shows: 14, 16, 18, 20, 23. One number breaks the pattern of +2. Which one?",16,18,20,23,D,Step 1: +2 pattern would give the last number as 22.,Step 2: 23 breaks the pattern.,,23,60,error_spotting,rule=+2;sequence=14|16|18|20|23;odd=23,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 23."
ADAPT_G6-8_BANK_400,8,G8_Q390,AA,A2,6,instr_2step,Start with 5. Add 3. Then multiply by 4. What is the result?,37,34,30,32,D,Step 1: 5 + 3 = 8.,Step 2: 8 × 4 = 32.,,32,60,instruction_check,input=5;rules=+3|×4;result=32,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 32."
ADAPT_G6-8_BANK_400,8,G8_Q391,AA,A2,5,instr_2step,Start with 8. Add 2. Then multiply by 3. What is the result?,32,35,28,30,D,Step 1: 8 + 2 = 10.,Step 2: 10 × 3 = 30.,,30,60,instruction_check,input=8;rules=+2|×3;result=30,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 30."
ADAPT_G6-8_BANK_400,8,G8_Q392,AA,A2,5,instr_2step,Start with 7. Add 4. Then multiply by 3. What is the result?,35,33,31,38,B,Step 1: 7 + 4 = 11.,Step 2: 11 × 3 = 33.,,33,60,instruction_check,input=7;rules=+4|×3;result=33,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 33."
ADAPT_G6-8_BANK_400,8,G8_Q393,AA,B1,7,instr_3step,Start with 4. Multiply by 2. Add 6. Then subtract 2. What is the result?,12,15,13,11,A,Step 1: 4 × 2 = 8.,Step 2: 8 + 6 = 14.,Step 3: 14 ? 2 = 12.,12,75,instruction_check,input=4;rules=×2|+6|-2;result=12,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 12."
ADAPT_G6-8_BANK_400,8,G8_Q394,AA,B1,8,instr_3step,Start with 7. Multiply by 2. Add 4. Then subtract 1. What is the result?,20,17,18,16,B,Step 1: 7 × 2 = 14.,Step 2: 14 + 4 = 18.,Step 3: 18 ? 1 = 17.,17,75,instruction_check,input=7;rules=×2|+4|-1;result=17,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 17."
ADAPT_G6-8_BANK_400,8,G8_Q395,AA,B1,7,instr_3step,Start with 6. Multiply by 3. Add 3. Then subtract 1. What is the result?,20,19,23,21,A,Step 1: 6 × 3 = 18.,Step 2: 18 + 3 = 21.,Step 3: 21 ? 1 = 20.,20,75,instruction_check,input=6;rules=×3|+3|-1;result=20,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 20."
ADAPT_G6-8_BANK_400,8,G8_Q396,AA,B1,8,instr_3step,Start with 5. Multiply by 3. Add 8. Then subtract 1. What is the result?,22,21,25,23,A,Step 1: 5 × 3 = 15.,Step 2: 15 + 8 = 23.,Step 3: 23 ? 1 = 22.,22,75,instruction_check,input=5;rules=×3|+8|-1;result=22,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 22."
ADAPT_G6-8_BANK_400,8,G8_Q397,AA,B1,8,instr_3step,Start with 2. Multiply by 4. Add 7. Then subtract 5. What is the result?,13,9,11,10,D,Step 1: 2 × 4 = 8.,Step 2: 8 + 7 = 15.,Step 3: 15 ? 5 = 10.,10,75,instruction_check,input=2;rules=×4|+7|-5;result=10,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 10."
ADAPT_G6-8_BANK_400,8,G8_Q398,AA,B1,7,instr_3step,Start with 3. Multiply by 2. Add 8. Then subtract 4. What is the result?,11,13,10,9,C,Step 1: 3 × 2 = 6.,Step 2: 6 + 8 = 14.,Step 3: 14 ? 4 = 10.,10,75,instruction_check,input=3;rules=×2|+8|-4;result=10,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 10."
